user_id,passion,hobby,education_level,age,skills,openness,conscientiousness,extraversion,agreeableness,neuroticism,salary_importance,work_life_balance,career_title,risk_tolerance,creativity_score,analytical_thinking,people_orientation,detail_oriented,stress_tolerance
user_0172,Writing,Pottery,Associate's,39,"Leadership, Research",9,7,1,7,4,4,10,Architect,4.0,7.0,8.0,4.0,9.0,7.0
user_0173,Environment,Playing Guitar,Associate's,47,"Conflict Resolution, Programming, Time Management, Weightlifting, Writing",6,6,8,9,3,4,7,Pilot,2.0,7.0,6.0,8.0,7.0,4.0
user_0174,Technology,Pottery,Master's,18,"Critical Thinking, Digital Marketing, Graphic Design, Video Editing",4,8,4,6,5,4,6,Lawyer,4.0,2.0,7.0,3.0,10.0,5.0
user_0175,Chess,Meditation,Associate's,29,"Empathy, Photography, Writing",4,8,5,8,2,6,5,Financial Analyst,10.0,5.0,10.0,5.0,9.0,6.0
user_0176,History,Dancing,Vocational,24,"Graphic Design, UI/UX Design",3,9,3,3,5,5,4,Cybersecurity Specialist,10.0,10.0,7.0,5.0,10.0,5.0
user_0177,Gardening,Bird Watching,Master's,35,"Carpentry, First Aid, Leadership, Sewing, UI/UX Design",10,9,4,3,4,5,10,Biomedical Engineer,7.0,6.0,10.0,3.0,8.0,6.0
user_0178,Gaming,Gardening,Master's,40,"Carpentry, Conflict Resolution, Driving, Electrical Repair, Sewing",10,8,7,6,3,5,7,Pilot,10.0,8.0,5.0,7.0,5.0,8.0
user_0179,Animals,Cycling,Associate's,41,"Carpentry, Digital Marketing, First Aid, Singing",2,8,2,8,4,4,7,AI Engineer,9.0,2.0,8.0,3.0,9.0,5.0
user_0180,Travel,Swimming,Doctorate,41,"Conflict Resolution, Electrical Repair, First Aid, Video Editing",4,8,8,7,4,3,8,Lawyer,5.0,5.0,7.0,7.0,9.0,7.0
user_0181,Photography,Running,Bachelor's,42,"Empathy, Project Management, Research",10,4,5,4,3,5,7,Actor,6.0,6.0,5.0,7.0,2.0,4.0
user_0182,Collecting,Skiing,Master's,52,"Critical Thinking, First Aid, Research, Writing",8,5,9,8,5,5,5,Statistician,5.0,7.0,1.0,5.0,4.0,7.0
user_0183,Meditation,Chess,Bachelor's,58,"Electrical Repair, Empathy",5,7,6,8,5,7,8,Financial Analyst,3.0,6.0,5.0,9.0,6.0,6.0
user_0184,Music,Swimming,High School,40,"Financial Literacy, Singing, Time Management",10,6,9,6,4,10,3,Construction Worker,5.0,10.0,4.0,8.0,5.0,7.0
user_0185,Writing,Knitting,Master's,36,"Carpentry, Conflict Resolution, Financial Literacy, Project Management, Research",5,4,6,9,5,4,8,Statistician,6.0,4.0,8.0,5.0,8.0,6.0
user_0186,Photography,Photography,Bachelor's,28,"Graphic Design, UI/UX Design",5,10,2,7,5,5,7,Graphic Designer,2.0,4.0,10.0,3.0,8.0,7.0
user_0187,Cooking,Knitting,High School,24,"UI/UX Design, Weightlifting",7,9,5,3,6,5,6,Financial Analyst,8.0,5.0,9.0,5.0,6.0,7.0
user_0188,Acting,Traveling,Master's,36,"Empathy, Leadership",3,8,4,8,5,5,7,Elementary Teacher,10.0,7.0,8.0,4.0,6.0,9.0
user_0189,Technology,Rock Climbing,Associate's,48,"Conflict Resolution, Electrical Repair, First Aid, Singing, UI/UX Design",9,10,2,5,4,6,7,Dentist,2.0,8.0,6.0,4.0,7.0,7.0
user_0190,Volunteering,Skiing,Doctorate,52,"Negotiation, Singing, UI/UX Design, Writing",5,9,4,6,3,5,7,Lawyer,4.0,4.0,8.0,7.0,9.0,8.0
user_0191,Fitness,Reading,High School,51,"Critical Thinking, Negotiation, Writing",6,8,6,7,3,10,1,Civil Engineer,5.0,5.0,6.0,3.0,7.0,7.0
user_0192,Fitness,Collecting Stamps,Vocational,18,"Foreign Languages, Photography, Singing, Weightlifting",10,8,7,7,3,9,3,Actor,6.0,8.0,3.0,6.0,4.0,6.0
user_0193,Writing,Swimming,Doctorate,33,"Critical Thinking, Empathy, Financial Literacy, Singing",5,9,2,6,8,7,9,Marketing Manager,4.0,6.0,4.0,3.0,9.0,4.0
user_0195,Fashion,Baking,High School,32,"Programming, Project Management",9,4,7,6,6,7,9,HR Manager,8.0,8.0,5.0,6.0,6.0,6.0
user_0196,Psychology,Astronomy,High School,39,"Robotics, Sewing",3,9,2,5,3,5,5,Farm Worker,9.0,8.0,4.0,8.0,9.0,7.0
user_0197,Meditation,Knitting,Associate's,44,"Graphic Design, UI/UX Design",9,6,8,6,5,6,4,Graphic Designer,5.0,10.0,5.0,7.0,5.0,5.0
user_0198,Entrepreneurship,Writing,Associate's,38,"Empathy, Financial Literacy, Public Speaking",5,4,5,7,3,5,9,Pilot,9.0,4.0,10.0,6.0,7.0,7.0
user_0199,Chess,Gardening,Doctorate,31,"Digital Marketing, Financial Literacy",6,5,3,7,6,6,10,Construction Worker,9.0,8.0,9.0,4.0,7.0,6.0
user_0200,Languages,Playing Guitar,High School,20,"AI Prompt Engineering, Cybersecurity, Negotiation, Project Management, Sewing",8,9,10,7,4,8,9,AI Engineer,2.0,8.0,7.0,7.0,7.0,9.0
user_0201,Environment,Skiing,High School,21,"Cybersecurity, Financial Literacy, Project Management, Singing",7,4,5,6,3,7,4,UX Designer,5.0,9.0,5.0,5.0,5.0,4.0
user_0202,Chess,Video Gaming,Doctorate,30,"Cybersecurity, Video Editing",5,6,2,4,6,4,7,Actor,2.0,7.0,7.0,1.0,8.0,8.0
user_0203,Gaming,Scuba Diving,Bachelor's,30,"Cooking, Negotiation, Singing",10,6,10,4,1,5,5,Chef,9.0,10.0,8.0,9.0,6.0,7.0
user_0204,Fashion,Yoga,Associate's,52,"Electrical Repair, Financial Literacy, Programming, Sewing",10,3,7,7,7,8,7,Civil Engineer,5.0,10.0,5.0,6.0,4.0,8.0
user_0205,Gardening,Baking,High School,60,"Driving, Leadership, Photography, Sewing, Writing",5,7,8,6,2,8,8,Electrician,10.0,8.0,8.0,8.0,7.0,7.0
user_0207,Psychology,Meditation,Associate's,21,"AI Prompt Engineering, Cybersecurity, Digital Marketing, Graphic Design",10,4,7,6,6,6,8,Biomedical Engineer,5.0,8.0,1.0,6.0,7.0,4.0
user_0208,DIY,Origami,Bachelor's,41,"AI Prompt Engineering, Robotics",6,10,5,7,3,10,5,Architect,8.0,4.0,9.0,6.0,8.0,8.0
user_0209,Dancing,Cycling,Doctorate,32,"Digital Marketing, Driving, Leadership, Photography, Time Management",7,8,6,2,3,6,7,Social Worker,1.0,5.0,7.0,8.0,7.0,5.0
user_0210,Fashion,Scuba Diving,Doctorate,45,"Carpentry, Research",8,8,4,4,6,4,10,Dentist,7.0,7.0,9.0,2.0,5.0,5.0
user_0211,Fashion,Traveling,Associate's,38,"Conflict Resolution, Foreign Languages, Negotiation, Sewing",6,6,2,7,2,4,6,Biomedical Engineer,5.0,8.0,6.0,4.0,7.0,7.0
user_0212,Environment,Running,Doctorate,34,"Electrical Repair, Empathy, Programming, Video Editing",7,7,4,4,6,4,8,AI Engineer,1.0,7.0,7.0,2.0,4.0,7.0
user_0213,Technology,Fishing,Doctorate,30,"Critical Thinking, Data Analysis, Programming",10,9,8,5,4,5,6,Software Engineer,3.0,7.0,6.0,10.0,9.0,6.0
user_0214,Animals,Playing Guitar,Vocational,34,"Graphic Design, Time Management, UI/UX Design, Video Editing",10,6,9,6,4,6,5,Statistician,5.0,9.0,6.0,10.0,4.0,9.0
user_0215,Magic,Cycling,Master's,59,"Empathy, Public Speaking, Research, Time Management",9,5,7,7,5,10,4,Cybersecurity Specialist,8.0,10.0,2.0,5.0,4.0,8.0
user_0216,Collecting,Cycling,Vocational,65,"Financial Literacy, Sewing",4,10,5,7,2,5,3,UX Designer,7.0,4.0,8.0,4.0,10.0,7.0
user_0217,Acting,Fishing,Master's,62,"Driving, Project Management, Public Speaking",3,9,5,8,6,5,8,Sales Representative,1.0,3.0,7.0,3.0,8.0,7.0
user_0218,Fitness,Astronomy,Bachelor's,27,"Cooking, Graphic Design, Writing",9,7,3,6,3,5,10,Lawyer,2.0,10.0,5.0,4.0,10.0,6.0
user_0219,Reading,Board Games,Doctorate,26,"Photography, Singing, Writing",9,5,7,8,1,6,8,Social Worker,3.0,10.0,3.0,7.0,5.0,6.0
user_0220,Photography,Photography,Associate's,45,"Driving, Graphic Design, Time Management, UI/UX Design",2,9,8,4,4,4,6,Electrician,1.0,4.0,9.0,5.0,8.0,7.0
user_0221,History,Skiing,High School,37,"AI Prompt Engineering, Negotiation, Robotics",8,7,5,4,2,5,7,Construction Worker,6.0,6.0,10.0,4.0,7.0,8.0
user_0222,Technology,Painting,Doctorate,23,"Empathy, Public Speaking",3,9,6,6,3,6,6,Dentist,9.0,5.0,8.0,4.0,10.0,8.0
user_0223,Fashion,Bird Watching,High School,39,"Empathy, Photography, Singing",8,4,8,6,5,7,3,Chef,7.0,10.0,7.0,6.0,2.0,4.0
user_0224,Acting,Scuba Diving,Doctorate,60,"Time Management, Video Editing",7,6,4,8,4,4,5,Mechanic,1.0,10.0,5.0,5.0,4.0,4.0
user_0225,Psychology,Collecting Stamps,Associate's,21,"Driving, Financial Literacy, Graphic Design, Programming, Video Editing",7,8,10,3,6,7,8,Actor,6.0,7.0,6.0,7.0,7.0,6.0
user_0226,Volunteering,Scuba Diving,High School,38,"AI Prompt Engineering, Carpentry, Conflict Resolution, Graphic Design, Singing",5,10,1,5,2,5,5,AI Engineer,1.0,6.0,9.0,3.0,4.0,7.0
user_0227,Volunteering,Yoga,Associate's,49,"Carpentry, Driving, Empathy, Negotiation, Programming",7,8,10,4,5,6,7,UX Designer,4.0,8.0,5.0,9.0,7.0,8.0
user_0228,Sports,Origami,Bachelor's,19,"Cooking, Digital Marketing, Project Management, Weightlifting",10,5,6,6,3,6,8,Journalist,4.0,8.0,7.0,6.0,6.0,6.0
user_0229,Photography,Meditation,Vocational,45,"AI Prompt Engineering, Cooking, Electrical Repair, UI/UX Design",7,4,9,4,4,3,7,Lawyer,2.0,10.0,7.0,7.0,5.0,4.0
user_0230,Acting,Yoga,Doctorate,63,"Foreign Languages, Sewing, UI/UX Design",9,9,9,4,2,6,7,Plumber,9.0,7.0,8.0,10.0,8.0,10.0
user_0231,Dancing,Cooking,Associate's,27,"Cooking, Sewing",7,6,3,6,6,5,6,Mechanic,7.0,10.0,8.0,3.0,8.0,6.0
user_0233,Cars,Dancing,Vocational,42,"Carpentry, Digital Marketing, Photography, Project Management, Writing",9,6,7,9,5,8,5,HR Manager,3.0,10.0,3.0,6.0,6.0,4.0
user_0234,Travel,Photography,Vocational,46,"Conflict Resolution, Cooking, Cybersecurity, Electrical Repair, Weightlifting",5,7,1,5,5,8,2,Environmental Scientist,3.0,6.0,8.0,4.0,8.0,8.0
user_0235,History,Baking,Master's,56,"Data Analysis, Leadership",7,7,7,8,1,6,8,AI Engineer,1.0,7.0,6.0,5.0,8.0,7.0
user_0236,Art,Running,Bachelor's,51,"Critical Thinking, Photography",10,5,8,4,7,6,7,Mechanic,6.0,9.0,4.0,7.0,2.0,5.0
user_0237,History,Traveling,High School,62,"Electrical Repair, Financial Literacy, Robotics",4,5,1,7,3,5,7,Chef,7.0,8.0,7.0,1.0,6.0,6.0
user_0238,Entrepreneurship,Swimming,Associate's,46,"Carpentry, Electrical Repair",5,7,4,6,5,5,5,Civil Engineer,4.0,8.0,7.0,2.0,7.0,7.0
user_0239,DIY,Cycling,High School,25,"Cybersecurity, Financial Literacy, Graphic Design, Leadership, Negotiation",5,6,9,5,4,5,10,HR Manager,3.0,5.0,7.0,7.0,9.0,6.0
user_0241,Acting,Hiking,High School,57,"Conflict Resolution, Electrical Repair, Programming, Writing",4,7,6,8,7,9,4,Statistician,1.0,8.0,5.0,8.0,8.0,8.0
user_0243,Art,Skiing,Associate's,20,"Conflict Resolution, Driving, Public Speaking",10,6,6,6,3,5,6,Civil Engineer,4.0,9.0,5.0,6.0,6.0,6.0
user_0244,Cooking,Cooking,Doctorate,36,"Electrical Repair, Empathy, Time Management",6,6,3,5,4,8,9,Lawyer,8.0,5.0,7.0,5.0,7.0,10.0
user_0245,Writing,Board Games,Bachelor's,53,"Critical Thinking, Writing",9,10,7,7,3,5,5,Cybersecurity Specialist,5.0,7.0,8.0,8.0,6.0,9.0
user_0246,Psychology,Hiking,Master's,21,"Empathy, Time Management",4,6,3,4,5,6,8,Financial Analyst,4.0,8.0,7.0,4.0,8.0,7.0
user_0247,Gardening,Chess,Master's,54,"AI Prompt Engineering, Project Management, Time Management, UI/UX Design",9,6,7,5,7,6,2,Plumber,1.0,10.0,3.0,7.0,6.0,6.0
user_0248,Fitness,Hiking,High School,25,"Electrical Repair, Financial Literacy",10,9,6,3,5,5,5,HR Manager,4.0,10.0,5.0,10.0,3.0,5.0
user_0249,Gaming,Astronomy,Doctorate,31,"Financial Literacy, Photography",5,9,9,7,4,6,9,Construction Worker,6.0,7.0,6.0,6.0,7.0,9.0
user_0250,Environment,Reading,High School,61,"Cooking, Empathy, Time Management, Video Editing",6,6,8,8,2,5,7,Psychologist,2.0,8.0,7.0,8.0,9.0,7.0
user_0251,Astronomy,Astronomy,High School,59,"Financial Literacy, Project Management, Writing",6,9,3,5,2,7,6,UX Designer,5.0,4.0,10.0,5.0,5.0,9.0
user_0252,Animals,Baking,Doctorate,38,"Photography, Time Management",7,8,9,5,3,8,3,Chef,9.0,7.0,8.0,5.0,7.0,9.0
user_0253,Cars,Running,Vocational,54,"AI Prompt Engineering, Carpentry, Conflict Resolution, Data Analysis, Research",6,10,7,8,6,6,7,AI Engineer,9.0,6.0,7.0,7.0,10.0,8.0
user_0254,Photography,Dancing,Bachelor's,37,"Carpentry, Critical Thinking, Leadership",7,6,9,4,3,9,4,Statistician,1.0,6.0,9.0,10.0,6.0,7.0
user_0255,Entrepreneurship,Fishing,Master's,32,"Data Analysis, Programming",6,6,3,5,8,5,7,Software Engineer,5.0,8.0,5.0,3.0,9.0,3.0
user_0256,Magic,Gardening,Doctorate,56,"Cooking, Electrical Repair",6,2,9,7,4,6,7,Chef,10.0,9.0,1.0,7.0,5.0,4.0
user_0257,Chess,Hiking,Associate's,30,"Critical Thinking, First Aid, Singing",5,8,7,6,2,7,8,Journalist,1.0,6.0,6.0,9.0,9.0,8.0
user_0258,History,Reading,Associate's,57,"Empathy, Leadership, Public Speaking",8,5,3,5,8,4,9,Elementary Teacher,10.0,6.0,10.0,5.0,8.0,4.0
user_0259,Fashion,Gardening,Vocational,19,"Data Analysis, Driving, Public Speaking, Video Editing, Weightlifting",6,7,6,10,6,9,4,Architect,6.0,5.0,5.0,6.0,5.0,7.0
user_0260,Meditation,Scuba Diving,Doctorate,46,"Cooking, Critical Thinking, Photography, Robotics",10,5,7,6,6,6,7,Journalist,6.0,6.0,5.0,8.0,7.0,7.0
user_0262,Dancing,Dancing,Bachelor's,47,"Critical Thinking, Negotiation, Sewing",5,7,4,6,4,7,6,Pilot,2.0,6.0,7.0,5.0,9.0,5.0
user_0263,Gaming,Skiing,High School,37,"AI Prompt Engineering, Digital Marketing, Foreign Languages, Time Management, Video Editing",7,8,7,10,5,6,6,Psychologist,10.0,4.0,9.0,8.0,6.0,7.0
user_0264,Meditation,Scuba Diving,Master's,45,"Cooking, Cybersecurity, Research, Singing, Time Management",9,5,7,7,8,6,7,Financial Analyst,5.0,10.0,5.0,8.0,3.0,5.0
user_0265,Fashion,Fishing,Master's,24,"AI Prompt Engineering, Carpentry, Critical Thinking, Graphic Design, Video Editing",10,7,2,5,3,8,4,Biomedical Engineer,7.0,6.0,7.0,1.0,8.0,5.0
user_0266,Meditation,Painting,Master's,58,"Project Management, Sewing",6,10,4,7,4,6,4,Financial Analyst,9.0,9.0,6.0,5.0,8.0,6.0
user_0267,Travel,Hiking,Doctorate,38,"Driving, Research, Time Management, UI/UX Design",4,6,4,4,4,7,4,Farm Worker,9.0,3.0,9.0,2.0,8.0,7.0
user_0268,Entrepreneurship,Rock Climbing,Vocational,36,"Negotiation, Weightlifting",8,6,8,5,3,4,7,Social Worker,4.0,7.0,6.0,5.0,6.0,7.0
user_0269,Music,Playing Guitar,Bachelor's,62,"Cooking, Cybersecurity, Financial Literacy, Foreign Languages, Video Editing",8,7,8,7,4,4,7,Plumber,7.0,7.0,8.0,6.0,9.0,7.0
user_0270,Meditation,Traveling,Associate's,44,"Conflict Resolution, Critical Thinking, Driving",6,7,3,5,5,7,6,AI Engineer,6.0,10.0,9.0,2.0,8.0,5.0
user_0271,Reading,Painting,High School,26,"Conflict Resolution, Cybersecurity, Electrical Repair, Research, Weightlifting",5,10,8,8,4,5,9,Dentist,6.0,6.0,9.0,5.0,8.0,5.0
user_0272,Meditation,Video Gaming,Bachelor's,40,"AI Prompt Engineering, Carpentry, Foreign Languages",8,8,8,3,5,5,9,Architect,2.0,6.0,6.0,9.0,5.0,6.0
user_0273,Gaming,Meditation,Associate's,20,"Time Management, Writing",10,5,6,8,7,4,8,UX Designer,5.0,10.0,7.0,10.0,4.0,7.0
user_0274,Environment,Board Games,Associate's,47,"Leadership, Weightlifting",6,10,5,5,6,6,10,Plumber,5.0,4.0,8.0,5.0,10.0,6.0
user_0275,History,Gardening,Associate's,52,"Electrical Repair, Writing",10,6,8,6,1,6,8,Chef,7.0,9.0,6.0,6.0,6.0,7.0
user_0276,Cooking,Gardening,Doctorate,56,"Empathy, First Aid, Research, Time Management",9,10,8,5,3,5,8,Chef,7.0,6.0,8.0,7.0,6.0,7.0
user_0277,DIY,Collecting Stamps,High School,36,"Conflict Resolution, Graphic Design, Leadership, Project Management, Research",10,4,9,5,5,7,3,Actor,5.0,10.0,5.0,8.0,5.0,7.0
user_0278,Entrepreneurship,Meditation,Master's,33,"Critical Thinking, Programming",4,7,4,4,3,5,7,Software Engineer,3.0,4.0,8.0,4.0,8.0,7.0
user_0279,Magic,Singing,Vocational,49,"Digital Marketing, Driving, Electrical Repair, Sewing, Video Editing",10,4,5,5,5,8,5,Biomedical Engineer,7.0,8.0,3.0,5.0,4.0,5.0
user_0280,Entrepreneurship,Reading,Bachelor's,46,"Critical Thinking, Empathy, First Aid",10,5,7,4,4,5,7,Registered Nurse,7.0,8.0,6.0,5.0,5.0,6.0
user_0282,Languages,Cycling,Associate's,59,"Digital Marketing, Driving, Electrical Repair, Empathy, Sewing",4,8,7,6,6,6,7,Marketing Manager,10.0,6.0,9.0,5.0,9.0,10.0
user_0283,Technology,Cycling,Master's,33,"Critical Thinking, Data Analysis",6,9,8,3,3,6,9,Software Engineer,7.0,9.0,9.0,8.0,9.0,8.0
user_0285,Cooking,Chess,Associate's,47,"Electrical Repair, Financial Literacy",7,5,10,4,4,4,5,HR Manager,5.0,5.0,7.0,7.0,7.0,8.0
user_0286,Art,Knitting,Bachelor's,39,"First Aid, Robotics",8,6,5,7,7,8,4,Environmental Scientist,7.0,8.0,3.0,6.0,6.0,5.0
user_0287,Cooking,Skiing,Bachelor's,24,"Foreign Languages, Sewing, Singing",5,8,2,7,4,5,4,AI Engineer,10.0,5.0,6.0,2.0,8.0,6.0
user_0288,DIY,Video Gaming,Bachelor's,28,"Critical Thinking, Data Analysis, Programming",4,9,1,6,3,4,6,Data Scientist,6.0,3.0,7.0,3.0,9.0,8.0
user_0289,Psychology,Board Games,Bachelor's,48,"Conflict Resolution, Empathy, Research, Sewing, Video Editing",2,3,6,9,1,5,7,Social Worker,8.0,5.0,6.0,9.0,6.0,6.0
user_0290,Gaming,Traveling,Associate's,39,"Financial Literacy, Graphic Design, Public Speaking, Video Editing",6,3,8,9,5,5,3,Sales Representative,4.0,10.0,3.0,9.0,6.0,6.0
user_0291,Photography,Photography,Associate's,40,"Graphic Design, UI/UX Design",4,8,4,7,1,6,8,Graphic Designer,8.0,6.0,8.0,3.0,8.0,6.0
user_0292,Astronomy,Knitting,High School,52,"Research, Robotics, Singing, Writing",5,8,2,7,5,5,4,Electrician,3.0,8.0,7.0,5.0,8.0,6.0
user_0293,Dancing,Hiking,Doctorate,60,"Conflict Resolution, Driving, Empathy, Project Management, Singing",8,7,7,5,5,8,4,AI Engineer,2.0,10.0,5.0,8.0,8.0,5.0
user_0294,Magic,Traveling,Master's,20,"Cybersecurity, Financial Literacy, Project Management",8,7,7,7,5,8,4,Pilot,9.0,9.0,7.0,8.0,5.0,8.0
user_0295,Art,Painting,Master's,45,"Graphic Design, UI/UX Design",10,5,8,5,5,2,6,Graphic Designer,10.0,8.0,6.0,3.0,5.0,9.0
user_0296,Gardening,Singing,Vocational,20,"Cooking, Data Analysis, Graphic Design",8,9,9,8,2,7,8,Civil Engineer,2.0,9.0,9.0,8.0,9.0,9.0
user_0297,Photography,Traveling,Master's,20,"Conflict Resolution, Data Analysis, Research",4,7,3,4,5,6,9,Farm Worker,4.0,5.0,8.0,3.0,5.0,7.0
user_0298,Writing,Reading,Master's,44,"Critical Thinking, Data Analysis, Programming",7,5,5,8,6,6,7,Software Engineer,5.0,10.0,7.0,6.0,6.0,6.0
user_0299,Psychology,Gardening,Master's,29,"AI Prompt Engineering, Financial Literacy, Graphic Design, Research, Robotics",9,6,8,7,3,5,7,Biomedical Engineer,4.0,7.0,4.0,7.0,3.0,2.0
user_0301,Technology,Yoga,Vocational,45,"AI Prompt Engineering, Cooking, Research, Weightlifting",5,6,3,8,5,6,8,Journalist,4.0,5.0,8.0,1.0,9.0,7.0
user_0302,Music,Bird Watching,Master's,25,"Digital Marketing, Weightlifting",5,8,5,6,4,5,6,Actor,10.0,7.0,4.0,2.0,6.0,6.0
user_0303,Environment,Cycling,Associate's,32,"Digital Marketing, Empathy",7,7,3,7,1,5,5,Electrician,2.0,5.0,8.0,4.0,7.0,7.0
user_0304,Art,Origami,Bachelor's,27,"AI Prompt Engineering, Electrical Repair, UI/UX Design",2,6,7,7,5,8,3,Pilot,7.0,6.0,6.0,7.0,5.0,7.0
user_0305,Travel,Fishing,Vocational,20,"First Aid, Project Management",10,6,7,6,6,4,8,Marketing Manager,10.0,6.0,7.0,7.0,6.0,5.0
user_0306,Fitness,Collecting Stamps,Vocational,58,"Conflict Resolution, Singing, Time Management",6,3,6,5,8,5,6,Statistician,7.0,7.0,4.0,7.0,3.0,6.0
user_0307,Meditation,Video Gaming,Associate's,18,"Conflict Resolution, Cooking, Digital Marketing, Empathy, Foreign Languages",6,6,6,8,2,6,8,Pilot,7.0,6.0,9.0,7.0,7.0,5.0
user_0309,Technology,Yoga,Vocational,59,"Programming, Writing",10,6,5,4,4,6,7,Civil Engineer,1.0,10.0,5.0,9.0,3.0,6.0
user_0310,Environment,Painting,Doctorate,43,"Conflict Resolution, Negotiation, Research",3,9,3,6,2,6,8,Farm Worker,2.0,7.0,9.0,4.0,7.0,7.0
user_0311,Reading,Board Games,Associate's,62,"Driving, Graphic Design, Research",4,9,6,7,2,5,8,Chef,7.0,6.0,6.0,4.0,8.0,10.0
user_0312,Technology,Video Gaming,Master's,20,"Carpentry, Financial Literacy, Negotiation, Singing",7,4,6,5,6,5,5,AI Engineer,3.0,9.0,4.0,5.0,6.0,3.0
user_0314,Volunteering,Singing,High School,48,"AI Prompt Engineering, Electrical Repair, Negotiation, Research",5,6,4,10,5,5,9,Social Worker,1.0,6.0,8.0,5.0,7.0,7.0
user_0315,Writing,Cycling,Vocational,35,"Cybersecurity, Project Management",6,5,4,6,4,5,5,Chef,4.0,5.0,7.0,3.0,8.0,9.0
user_0316,Gaming,Traveling,Vocational,48,"Electrical Repair, Empathy, Financial Literacy, Foreign Languages",7,7,1,5,2,6,8,Dentist,2.0,3.0,6.0,4.0,9.0,7.0
user_0317,Gardening,Swimming,Master's,39,"Cybersecurity, Driving, Time Management, Writing",5,7,6,7,3,6,5,Journalist,3.0,3.0,6.0,7.0,6.0,7.0
user_0318,Languages,Yoga,Vocational,34,"Critical Thinking, Negotiation, Writing",4,8,2,7,2,6,8,Statistician,8.0,4.0,5.0,3.0,9.0,7.0
user_0319,Cooking,Scuba Diving,Master's,36,"Carpentry, Cybersecurity, Robotics",10,6,6,5,3,5,7,UX Designer,9.0,10.0,4.0,9.0,7.0,4.0
user_0320,Fashion,Chess,Associate's,29,"Cybersecurity, Public Speaking, Singing",4,10,8,6,1,6,8,Civil Engineer,10.0,2.0,10.0,2.0,8.0,7.0
user_0321,Fitness,Cycling,High School,43,"Cooking, Electrical Repair, Project Management, Sewing, UI/UX Design",7,8,9,7,2,5,4,Architect,8.0,5.0,6.0,10.0,9.0,7.0
user_0322,Fitness,Board Games,Master's,60,"Empathy, Research, Time Management",6,7,7,9,5,7,3,Statistician,9.0,7.0,6.0,4.0,7.0,6.0
user_0323,Volunteering,Reading,Bachelor's,42,"Leadership, Public Speaking",4,8,9,10,5,10,3,Elementary Teacher,9.0,4.0,5.0,8.0,8.0,7.0
user_0324,Collecting,Video Gaming,Doctorate,60,"Leadership, Video Editing",5,3,5,10,3,5,5,Architect,3.0,6.0,8.0,5.0,7.0,5.0
user_0326,Photography,Photography,Master's,39,"Graphic Design, UI/UX Design",6,7,7,10,5,6,6,Graphic Designer,5.0,6.0,5.0,5.0,8.0,4.0
user_0327,Cars,Chess,Bachelor's,46,"Critical Thinking, Data Analysis, Programming",5,8,2,7,4,3,8,Data Scientist,4.0,8.0,6.0,3.0,8.0,7.0
user_0328,Astronomy,Running,Doctorate,47,"Programming, Project Management, Research",5,6,5,7,2,7,8,Chef,5.0,8.0,9.0,4.0,8.0,7.0
user_0329,Magic,Scuba Diving,Doctorate,33,"Data Analysis, Sewing",4,8,1,7,1,2,7,Pilot,9.0,8.0,7.0,3.0,7.0,8.0
user_0330,Reading,Rock Climbing,Associate's,58,"Cybersecurity, Data Analysis, Leadership, Negotiation, Robotics",8,3,8,9,3,5,8,Sales Representative,4.0,4.0,9.0,5.0,5.0,5.0
user_0331,Fashion,Origami,Doctorate,26,"Carpentry, First Aid, Negotiation, Public Speaking",7,6,9,4,5,4,7,Psychologist,8.0,8.0,8.0,9.0,10.0,8.0
user_0332,Travel,Board Games,Doctorate,29,"AI Prompt Engineering, Sewing",6,8,7,4,4,3,8,Social Worker,5.0,8.0,7.0,2.0,9.0,3.0
user_0333,Volunteering,Reading,Associate's,45,"Empathy, Leadership, Public Speaking",9,3,4,7,7,7,5,Elementary Teacher,5.0,9.0,4.0,6.0,3.0,4.0
user_0334,Psychology,Singing,Master's,52,"Electrical Repair, Foreign Languages",8,5,10,6,6,4,6,Biomedical Engineer,6.0,4.0,5.0,8.0,8.0,5.0
user_0335,Technology,Painting,Bachelor's,56,"Carpentry, Critical Thinking, Cybersecurity, Programming",6,8,3,8,2,8,3,HR Manager,2.0,7.0,8.0,7.0,10.0,8.0
user_0336,Acting,Photography,Bachelor's,62,"Graphic Design, Programming",8,4,7,7,5,5,7,Financial Analyst,3.0,8.0,5.0,3.0,5.0,7.0
user_0337,Art,Bird Watching,High School,34,"Critical Thinking, Graphic Design",7,2,4,4,4,7,7,Sales Representative,7.0,10.0,4.0,7.0,5.0,5.0
user_0338,Art,Rock Climbing,Bachelor's,38,"Graphic Design, UI/UX Design",9,4,10,8,2,7,8,Graphic Designer,3.0,8.0,5.0,6.0,6.0,8.0
user_0339,Psychology,Hiking,Associate's,28,"Data Analysis, Empathy",10,7,8,7,6,6,5,Financial Analyst,4.0,9.0,4.0,8.0,7.0,6.0
user_0340,Dancing,Cooking,Associate's,42,"Data Analysis, Digital Marketing, Foreign Languages, Leadership, Photography",5,6,3,5,7,4,7,Dentist,7.0,5.0,8.0,6.0,10.0,7.0
user_0341,Technology,Scuba Diving,Associate's,53,"Cooking, Graphic Design",6,7,7,8,5,4,7,Environmental Scientist,6.0,2.0,8.0,7.0,6.0,3.0
