user_id,passion,hobby,education_level,age,skills,openness,conscientiousness,extraversion,agreeableness,neuroticism,salary_importance,work_life_balance,career_title
user_0219,Reading,Board Games,Doctorate,26,"Writing,Singing,Photography",9,5,7,8,1,6,8,Social Worker
user_0220,Photography,Photography,Associate's,45,"Driving,UI/UX Design,Time Management,Graphic Design",2,9,8,4,4,4,6,Electrician
user_0221,History,Skiing,High School,37,"Negotiation,AI Prompt Engineering,Robotics",8,7,5,4,2,5,7,Construction Worker
user_0222,Technology,Painting,Doctorate,23,"Empathy,Public Speaking",3,9,6,6,3,6,6,Dentist
user_0223,Fashion,Bird Watching,High School,39,"Empathy,Singing,Photography",8,4,8,6,5,7,3,Chef
user_0224,Acting,Scuba Diving,Doctorate,60,"Video Editing,Time Management",7,6,4,8,4,4,5,Mechanic
user_0225,Psychology,Collecting Stamps,Associate's,21,"Financial Literacy,Programming,Graphic Design,Video Editing,Driving",7,8,10,3,6,7,8,Actor
user_0226,Volunteering,Scuba Diving,High School,38,"Conflict Resolution,AI Prompt Engineering,Singing,Graphic Design,Carpentry",5,10,1,5,2,5,5,AI Engineer
user_0227,Volunteering,Yoga,Associate's,49,"Empathy,Carpentry,Programming,Negotiation,Driving",7,8,10,4,5,6,7,UX Designer
user_0228,Sports,Origami,Bachelor's,19,"Digital Marketing,Project Management,Cooking,Weightlifting",10,5,6,6,3,6,8,Journalist
user_0229,Photography,Meditation,Vocational,45,"UI/UX Design,AI Prompt Engineering,Cooking,Electrical Repair",7,4,9,4,4,3,7,Lawyer
user_0230,Acting,Yoga,Doctorate,63,"Foreign Languages,UI/UX Design,Sewing",9,9,9,4,2,6,7,Plumber
user_0231,Dancing,Cooking,Associate's,27,"Sewing,Cooking",7,6,3,6,6,5,6,Mechanic
user_0232,Music,Crafts,Bachelor's,60,"Public Speaking,Leadership",4,10,5,7,4,3,7,Elementary Teacher
user_0233,Cars,Dancing,Vocational,42,"Writing,Project Management,Carpentry,Photography,Digital Marketing",9,6,7,9,5,8,5,HR Manager
user_0234,Travel,Photography,Vocational,46,"Cybersecurity,Cooking,Conflict Resolution,Electrical Repair,Weightlifting",5,7,1,5,5,8,2,Environmental Scientist
user_0235,History,Baking,Master's,56,"Leadership,Data Analysis",7,7,7,8,1,6,8,AI Engineer
user_0236,Art,Running,Bachelor's,51,"Photography,Critical Thinking",10,5,8,4,7,6,7,Mechanic
user_0237,History,Traveling,High School,62,"Electrical Repair,Robotics,Financial Literacy",4,5,1,7,3,5,7,Chef
user_0238,Entrepreneurship,Swimming,Associate's,46,"Carpentry,Electrical Repair",5,7,4,6,5,5,5,Civil Engineer
user_0239,DIY,Cycling,High School,25,"Financial Literacy,Negotiation,Graphic Design,Leadership,Cybersecurity",5,6,9,5,4,5,10,HR Manager
user_0240,Animals,Fitness,Bachelor's,31,"First Aid,Empathy",3,6,1,5,3,5,4,Registered Nurse
user_0241,Acting,Hiking,High School,57,"Programming,Electrical Repair,Writing,Conflict Resolution",4,7,6,8,7,9,4,Statistician
user_0242,Film,Bird Watching,Bachelor's,44,"Graphic Design,AI Prompt Engineering,Programming,Digital Marketing,Weightlifting",7,10,2,4,5,4,6,Sales Representative
user_0243,Art,Skiing,Associate's,20,"Conflict Resolution,Public Speaking,Driving",10,6,6,6,3,5,6,Civil Engineer
user_0244,Cooking,Cooking,Doctorate,36,"Electrical Repair,Empathy,Time Management",6,6,3,5,4,8,9,Lawyer
user_0245,Writing,Board Games,Bachelor's,53,"Critical Thinking,Writing",9,10,7,7,3,5,5,Cybersecurity Specialist
user_0246,Psychology,Hiking,Master's,21,"Time Management,Empathy",4,6,3,4,5,6,8,Financial Analyst
user_0247,Gardening,Chess,Master's,54,"UI/UX Design,Project Management,AI Prompt Engineering,Time Management",9,6,7,5,7,6,2,Plumber
user_0248,Fitness,Hiking,High School,25,"Electrical Repair,Financial Literacy",10,9,6,3,5,5,5,HR Manager
user_0249,Gaming,Astronomy,Doctorate,31,"Financial Literacy,Photography",5,9,9,7,4,6,9,Construction Worker
user_0250,Environment,Reading,High School,61,"Cooking,Video Editing,Empathy,Time Management",6,6,8,8,2,5,7,Psychologist
user_0251,Astronomy,Astronomy,High School,59,"Writing,Project Management,Financial Literacy",6,9,3,5,2,7,6,UX Designer
user_0252,Animals,Baking,Doctorate,38,"Photography,Time Management",7,8,9,5,3,8,3,Chef
user_0253,Cars,Running,Vocational,54,"Carpentry,AI Prompt Engineering,Data Analysis,Conflict Resolution,Research",6,10,7,8,6,6,7,AI Engineer
user_0254,Photography,Dancing,Bachelor's,37,"Leadership,Critical Thinking,Carpentry",7,6,9,4,3,9,4,Statistician
user_0255,Entrepreneurship,Fishing,Master's,32,"Programming,Data Analysis",6,6,3,5,8,5,7,Software Engineer
user_0256,Magic,Gardening,Doctorate,56,"Cooking,Electrical Repair",6,2,9,7,4,6,7,Chef
user_0257,Chess,Hiking,Associate's,30,"Critical Thinking,First Aid,Singing",5,8,7,6,2,7,8,Journalist
user_0258,History,Reading,Associate's,57,"Empathy,Public Speaking,Leadership",8,5,3,5,8,4,9,Elementary Teacher
user_0259,Fashion,Gardening,Vocational,19,"Weightlifting,Driving,Public Speaking,Data Analysis,Video Editing",6,7,6,10,6,9,4,Architect
user_0260,Meditation,Scuba Diving,Doctorate,46,"Critical Thinking,Cooking,Robotics,Photography",10,5,7,6,6,6,7,Journalist
user_0261,Animals,Volunteering,Bachelor's,31,"Empathy,Leadership,Public Speaking",3,7,6,7,4,6,7,Elementary Teacher
user_0262,Dancing,Dancing,Bachelor's,47,"Critical Thinking,Sewing,Negotiation",5,7,4,6,4,7,6,Pilot
user_0263,Gaming,Skiing,High School,37,"Video Editing,Time Management,Foreign Languages,Digital Marketing,AI Prompt Engineering",7,8,7,10,5,6,6,Psychologist
user_0264,Meditation,Scuba Diving,Master's,45,"Time Management,Research,Cooking,Singing,Cybersecurity",9,5,7,7,8,6,7,Financial Analyst
user_0265,Fashion,Fishing,Master's,24,"Carpentry,Critical Thinking,Video Editing,Graphic Design,AI Prompt Engineering",10,7,2,5,3,8,4,Biomedical Engineer
user_0266,Meditation,Painting,Master's,58,"Sewing,Project Management",6,10,4,7,4,6,4,Financial Analyst
user_0267,Travel,Hiking,Doctorate,38,"Time Management,Research,UI/UX Design,Driving",4,6,4,4,4,7,4,Farm Worker
user_0268,Entrepreneurship,Rock Climbing,Vocational,36,"Negotiation,Weightlifting",8,6,8,5,3,4,7,Social Worker
user_0269,Music,Playing Guitar,Bachelor's,62,"Financial Literacy,Cooking,Cybersecurity,Video Editing,Foreign Languages",8,7,8,7,4,4,7,Plumber
user_0270,Meditation,Traveling,Associate's,44,"Critical Thinking,Conflict Resolution,Driving",6,7,3,5,5,7,6,AI Engineer
user_0271,Reading,Painting,High School,26,"Conflict Resolution,Electrical Repair,Weightlifting,Research,Cybersecurity",5,10,8,8,4,5,9,Dentist
user_0272,Meditation,Video Gaming,Bachelor's,40,"Carpentry,Foreign Languages,AI Prompt Engineering",8,8,8,3,5,5,9,Architect
user_0273,Gaming,Meditation,Associate's,20,"Time Management,Writing",10,5,6,8,7,4,8,UX Designer
user_0274,Environment,Board Games,Associate's,47,"Leadership,Weightlifting",6,10,5,5,6,6,10,Plumber
user_0275,History,Gardening,Associate's,52,"Writing,Electrical Repair",10,6,8,6,1,6,8,Chef
user_0276,Cooking,Gardening,Doctorate,56,"Empathy,Research,Time Management,First Aid",9,10,8,5,3,5,8,Chef
user_0277,DIY,Collecting Stamps,High School,36,"Graphic Design,Project Management,Leadership,Conflict Resolution,Research",10,4,9,5,5,7,3,Actor
user_0278,Entrepreneurship,Meditation,Master's,33,"Critical Thinking,Programming",4,7,4,4,3,5,7,Software Engineer
user_0279,Magic,Singing,Vocational,49,"Sewing,Video Editing,Digital Marketing,Driving,Electrical Repair",10,4,5,5,5,8,5,Biomedical Engineer
user_0280,Entrepreneurship,Reading,Bachelor's,46,"First Aid,Critical Thinking,Empathy",10,5,7,4,4,5,7,Registered Nurse
user_0281,Film,Fishing,Master's,61,"Data Analysis,UI/UX Design",10,10,8,4,4,4,8,AI Engineer
user_0282,Languages,Cycling,Associate's,59,"Electrical Repair,Sewing,Driving,Empathy,Digital Marketing",4,8,7,6,6,6,7,Marketing Manager
user_0283,Technology,Cycling,Master's,33,"Data Analysis,Critical Thinking",6,9,8,3,3,6,9,Software Engineer
user_0284,Film,Origami,Vocational,56,"Cybersecurity,Data Analysis",2,7,7,6,3,7,4,Biomedical Engineer
user_0285,Cooking,Chess,Associate's,47,"Financial Literacy,Electrical Repair",7,5,10,4,4,4,5,HR Manager
user_0286,Art,Knitting,Bachelor's,39,"First Aid,Robotics",8,6,5,7,7,8,4,Environmental Scientist
user_0287,Cooking,Skiing,Bachelor's,24,"Singing,Sewing,Foreign Languages",5,8,2,7,4,5,4,AI Engineer
user_0288,DIY,Video Gaming,Bachelor's,28,"Critical Thinking,Data Analysis,Programming",4,9,1,6,3,4,6,Data Scientist
user_0289,Psychology,Board Games,Bachelor's,48,"Video Editing,Conflict Resolution,Empathy,Sewing,Research",2,3,6,9,1,5,7,Social Worker
user_0290,Gaming,Traveling,Associate's,39,"Video Editing,Public Speaking,Financial Literacy,Graphic Design",6,3,8,9,5,5,3,Sales Representative
user_0291,Photography,Photography,Associate's,40,"Creativity,UI/UX Design,Graphic Design",4,8,4,7,1,6,8,Graphic Designer
user_0292,Astronomy,Knitting,High School,52,"Writing,Singing,Robotics,Research",5,8,2,7,5,5,4,Electrician
user_0293,Dancing,Hiking,Doctorate,60,"Driving,Conflict Resolution,Singing,Project Management,Empathy",8,7,7,5,5,8,4,AI Engineer
user_0294,Magic,Traveling,Master's,20,"Cybersecurity,Financial Literacy,Project Management",8,7,7,7,5,8,4,Pilot
user_0295,Art,Painting,Master's,45,"Graphic Design,UI/UX Design,Creativity",10,5,8,5,5,2,6,Graphic Designer
user_0296,Gardening,Singing,Vocational,20,"Cooking,Graphic Design,Data Analysis",8,9,9,8,2,7,8,Civil Engineer
user_0297,Photography,Traveling,Master's,20,"Data Analysis,Research,Conflict Resolution",4,7,3,4,5,6,9,Farm Worker
user_0298,Writing,Reading,Master's,44,"Data Analysis,Programming,Critical Thinking",7,5,5,8,6,6,7,Software Engineer
user_0299,Psychology,Gardening,Master's,29,"AI Prompt Engineering,Graphic Design,Financial Literacy,Robotics,Research",9,6,8,7,3,5,7,Biomedical Engineer
user_0300,Reading,Crafts,Master's,35,"Public Speaking,Leadership,Empathy",10,5,7,6,4,7,4,Elementary Teacher
user_0301,Technology,Yoga,Vocational,45,"Cooking,AI Prompt Engineering,Research,Weightlifting",5,6,3,8,5,6,8,Journalist
user_0302,Music,Bird Watching,Master's,25,"Weightlifting,Digital Marketing",5,8,5,6,4,5,6,Actor
user_0303,Environment,Cycling,Associate's,32,"Digital Marketing,Empathy",7,7,3,7,1,5,5,Electrician
user_0304,Art,Origami,Bachelor's,27,"UI/UX Design,AI Prompt Engineering,Electrical Repair",2,6,7,7,5,8,3,Pilot
user_0305,Travel,Fishing,Vocational,20,"First Aid,Project Management",10,6,7,6,6,4,8,Marketing Manager
user_0306,Fitness,Collecting Stamps,Vocational,58,"Time Management,Singing,Conflict Resolution",6,3,6,5,8,5,6,Statistician
user_0307,Meditation,Video Gaming,Associate's,18,"Empathy,Conflict Resolution,Digital Marketing,Cooking,Foreign Languages",6,6,6,8,2,6,8,Pilot
user_0308,Astronomy,Fitness,Master's,47,"First Aid,Empathy,Critical Thinking",7,7,7,9,4,9,3,Registered Nurse
user_0309,Technology,Yoga,Vocational,59,"Programming,Writing",10,6,5,4,4,6,7,Civil Engineer
user_0310,Environment,Painting,Doctorate,43,"Research,Conflict Resolution,Negotiation",3,9,3,6,2,6,8,Farm Worker
user_0311,Reading,Board Games,Associate's,62,"Research,Driving,Graphic Design",4,9,6,7,2,5,8,Chef
user_0312,Technology,Video Gaming,Master's,20,"Negotiation,Carpentry,Financial Literacy,Singing",7,4,6,5,6,5,5,AI Engineer
user_0313,Animals,Crafts,Bachelor's,36,"Empathy,Leadership,Public Speaking",5,7,4,5,3,5,7,Elementary Teacher
user_0314,Volunteering,Singing,High School,48,"Electrical Repair,AI Prompt Engineering,Negotiation,Research",5,6,4,10,5,5,9,Social Worker
user_0315,Writing,Cycling,Vocational,35,"Cybersecurity,Project Management",6,5,4,6,4,5,5,Chef
user_0316,Gaming,Traveling,Vocational,48,"Foreign Languages,Electrical Repair,Empathy,Financial Literacy",7,7,1,5,2,6,8,Dentist
user_0317,Gardening,Swimming,Master's,39,"Writing,Time Management,Driving,Cybersecurity",5,7,6,7,3,6,5,Journalist
user_0318,Languages,Yoga,Vocational,34,"Writing,Negotiation,Critical Thinking",4,8,2,7,2,6,8,Statistician
user_0319,Cooking,Scuba Diving,Master's,36,"Carpentry,Robotics,Cybersecurity",10,6,6,5,3,5,7,UX Designer
user_0320,Fashion,Chess,Associate's,29,"Singing,Cybersecurity,Public Speaking",4,10,8,6,1,6,8,Civil Engineer
user_0321,Fitness,Cycling,High School,43,"Sewing,Project Management,Electrical Repair,UI/UX Design,Cooking",7,8,9,7,2,5,4,Architect
user_0322,Fitness,Board Games,Master's,60,"Research,Time Management,Empathy",6,7,7,9,5,7,3,Statistician
user_0323,Volunteering,Reading,Bachelor's,42,"Leadership,Public Speaking",4,8,9,10,5,10,3,Elementary Teacher
user_0324,Collecting,Video Gaming,Doctorate,60,"Leadership,Video Editing",5,3,5,10,3,5,5,Architect
user_0325,Film,Dancing,Bachelor's,27,"Negotiation,Video Editing,Programming,Critical Thinking,Electrical Repair",10,10,5,7,4,5,10,UX Designer
user_0326,Photography,Photography,Master's,39,"Graphic Design,UI/UX Design",6,7,7,10,5,6,6,Graphic Designer
user_0327,Cars,Chess,Bachelor's,46,"Data Analysis,Critical Thinking,Programming",5,8,2,7,4,3,8,Data Scientist
user_0328,Astronomy,Running,Doctorate,47,"Programming,Research,Project Management",5,6,5,7,2,7,8,Chef
user_0329,Magic,Scuba Diving,Doctorate,33,"Data Analysis,Sewing",4,8,1,7,1,2,7,Pilot
user_0330,Reading,Rock Climbing,Associate's,58,"Cybersecurity,Robotics,Data Analysis,Negotiation,Leadership",8,3,8,9,3,5,8,Sales Representative
user_0331,Fashion,Origami,Doctorate,26,"Carpentry,Public Speaking,First Aid,Negotiation",7,6,9,4,5,4,7,Psychologist
user_0332,Travel,Board Games,Doctorate,29,"AI Prompt Engineering,Sewing",6,8,7,4,4,3,8,Social Worker
user_0333,Volunteering,Reading,Associate's,45,"Empathy,Leadership,Public Speaking",9,3,4,7,7,7,5,Elementary Teacher
user_0334,Psychology,Singing,Master's,52,"Foreign Languages,Electrical Repair",8,5,10,6,6,4,6,Biomedical Engineer
user_0335,Technology,Painting,Bachelor's,56,"Carpentry,Cybersecurity,Critical Thinking,Programming",6,8,3,8,2,8,3,HR Manager
user_0336,Acting,Photography,Bachelor's,62,"Graphic Design,Programming",8,4,7,7,5,5,7,Financial Analyst
user_0337,Art,Bird Watching,High School,34,"Graphic Design,Critical Thinking",7,2,4,4,4,7,7,Sales Representative
user_0338,Art,Rock Climbing,Bachelor's,38,"Creativity,Graphic Design,UI/UX Design",9,4,10,8,2,7,8,Graphic Designer
user_0339,Psychology,Hiking,Associate's,28,"Empathy,Data Analysis",10,7,8,7,6,6,5,Financial Analyst
user_0340,Dancing,Cooking,Associate's,42,"Photography,Leadership,Digital Marketing,Foreign Languages,Data Analysis",5,6,3,5,7,4,7,Dentist
user_0341,Technology,Scuba Diving,Associate's,53,"Graphic Design,Cooking",6,7,7,8,5,4,7,Environmental Scientist
user_0342,Meditation,Video Gaming,Vocational,53,"Critical Thinking,Conflict Resolution,Foreign Languages,Photography,Graphic Design",3,8,7,5,3,6,9,Dentist
user_0343,Volunteering,Writing,Doctorate,23,"Project Management,Video Editing",5,6,7,9,2,4,6,Farm Worker
user_0344,Travel,Collecting Stamps,Bachelor's,25,"Robotics,Foreign Languages,Empathy",9,7,7,6,9,6,4,Psychologist
user_0345,Film,Collecting Stamps,Bachelor's,49,"Project Management,Sewing,Electrical Repair,Data Analysis",6,6,7,10,6,4,5,Pilot
user_0346,Reading,Reading,Master's,60,"Empathy,Public Speaking,Leadership",9,4,7,5,1,10,5,Elementary Teacher
user_0347,Fitness,Writing,Bachelor's,49,"Singing,Cooking,Research,Conflict Resolution",8,10,4,7,4,5,5,Financial Analyst
user_0348,Gardening,Rock Climbing,Bachelor's,46,"Public Speaking,Carpentry,Singing,Driving,Conflict Resolution",5,6,7,7,3,4,10,Farm Worker
user_0349,Environment,Cycling,Master's,61,"Driving,Singing,Time Management,Writing,Conflict Resolution",7,4,3,5,3,5,8,Pilot
user_0350,History,Writing,Associate's,36,"Public Speaking,Programming,Time Management,Project Management",6,7,9,5,4,7,4,AI Engineer
user_0351,Technology,Dancing,Bachelor's,40,"Driving,Digital Marketing",7,7,4,6,3,7,3,Lawyer
user_0352,Reading,Reading,Master's,58,"Empathy,Leadership,Public Speaking",6,7,7,4,4,5,8,Elementary Teacher
user_0353,Animals,Cycling,Bachelor's,24,"Cooking,Writing,Leadership",6,4,2,8,3,6,8,Psychologist
user_0354,Cars,Rock Climbing,High School,52,"Critical Thinking,First Aid,Public Speaking",10,7,6,5,9,5,9,Pilot
user_0355,Volunteering,Astronomy,Master's,35,"Public Speaking,Empathy,Leadership",9,7,8,5,8,5,6,Elementary Teacher
user_0356,Volunteering,Video Gaming,Doctorate,53,"Weightlifting,Programming,Financial Literacy",5,4,7,10,2,5,7,Biomedical Engineer
user_0357,Cars,Running,Master's,45,"Leadership,Photography",8,6,1,7,6,4,3,UX Designer
user_0358,Gardening,Rock Climbing,High School,58,"Conflict Resolution,Foreign Languages,First Aid",6,9,9,6,2,5,7,Lawyer
user_0359,Music,Singing,Bachelor's,57,"Empathy,Public Speaking,Leadership",10,7,10,4,5,5,5,Elementary Teacher
user_0360,Art,Photography,Associate's,22,"UI/UX Design,Creativity,Graphic Design",7,8,7,3,5,9,4,Graphic Designer
user_0361,DIY,Pottery,High School,51,"Writing,Weightlifting,Graphic Design,Digital Marketing",7,3,10,7,7,9,1,Sales Representative
user_0362,Reading,Hiking,Vocational,24,"Photography,First Aid,Electrical Repair",5,9,4,7,5,9,3,UX Designer
user_0363,Dancing,Fishing,Master's,45,"Driving,Digital Marketing,First Aid,Weightlifting,Research",3,7,4,9,7,8,3,HR Manager
user_0364,Fitness,Volunteering,Bachelor's,38,"Critical Thinking,First Aid,Empathy",5,8,4,8,4,4,7,Registered Nurse
user_0365,Magic,Chess,Associate's,23,"Critical Thinking,Photography,Conflict Resolution",7,7,2,5,3,7,7,UX Designer
user_0366,Environment,Bird Watching,Bachelor's,65,"UI/UX Design,Robotics,Cooking,Cybersecurity,Foreign Languages",9,5,7,5,6,3,7,Cybersecurity Specialist
user_0367,DIY,Singing,Master's,65,"Electrical Repair,Cybersecurity,Programming,Sewing",8,3,7,7,7,4,6,Biomedical Engineer
user_0368,Fitness,Fishing,Master's,23,"Carpentry,Digital Marketing",8,9,7,7,3,6,8,Journalist
user_0369,DIY,Painting,Associate's,29,"Research,Critical Thinking,Photography,Graphic Design",5,7,9,7,4,4,5,Plumber
user_0370,Entrepreneurship,Reading,High School,36,"Critical Thinking,Programming",6,8,8,10,6,8,6,Software Engineer
user_0371,Technology,Reading,Master's,37,"Critical Thinking,Programming,Data Analysis",8,10,7,4,3,7,6,Data Scientist
user_0372,Reading,Rock Climbing,Vocational,56,"Robotics,Critical Thinking,Empathy",4,6,9,2,5,6,9,Civil Engineer
user_0373,Photography,Collecting Stamps,Bachelor's,33,"Time Management,Driving,Financial Literacy,Electrical Repair",8,10,6,3,3,9,2,Marketing Manager
user_0374,Entrepreneurship,Scuba Diving,Bachelor's,65,"Graphic Design,Data Analysis,Singing,Public Speaking",7,5,3,9,6,6,6,HR Manager
user_0375,DIY,Astronomy,High School,18,"Leadership,AI Prompt Engineering,Video Editing,Critical Thinking",8,6,8,6,3,7,6,HR Manager
user_0376,Cooking,Pottery,Bachelor's,39,"Project Management,Graphic Design,Cooking,Cybersecurity,Leadership",7,8,5,5,3,6,5,Marketing Manager
user_0377,Collecting,Singing,Associate's,65,"UI/UX Design,Foreign Languages,Critical Thinking,Weightlifting",9,4,5,8,6,5,6,Pilot
user_0378,DIY,Bird Watching,Vocational,53,"Public Speaking,Photography,Project Management,Digital Marketing,Carpentry",7,7,2,4,1,4,10,Psychologist
user_0379,Magic,Bird Watching,High School,46,"Cybersecurity,Singing,Writing,Electrical Repair",5,7,2,4,4,5,8,Statistician
user_0380,Fitness,Cooking,Vocational,65,"Time Management,Weightlifting,Driving,Photography",9,4,7,6,6,6,9,Plumber
user_0381,Environment,Bird Watching,Doctorate,24,"Programming,Critical Thinking,Driving,Data Analysis",3,5,2,6,2,5,7,Electrician
user_0382,Entrepreneurship,Chess,Doctorate,43,"Data Analysis,Programming,Critical Thinking",3,9,3,7,2,5,8,Data Scientist
user_0383,Cars,Yoga,Associate's,21,"Singing,AI Prompt Engineering",8,5,6,7,4,5,6,Actor
user_0384,Travel,Board Games,Master's,27,"Programming,Critical Thinking,Data Analysis",5,6,8,6,3,5,8,Data Scientist
user_0385,Fashion,Origami,Bachelor's,48,"Time Management,AI Prompt Engineering,Foreign Languages,Graphic Design",4,7,6,4,6,6,8,Pilot
user_0386,Animals,Fitness,Bachelor's,53,"First Aid,Empathy,Critical Thinking",5,7,8,7,4,10,3,Registered Nurse
user_0387,Chess,Yoga,Vocational,51,"Critical Thinking,Time Management,Public Speaking,Singing,Graphic Design",5,6,3,5,3,5,10,Dentist
